,block_number,transaction_hash,log_index,sender,to,amount0In,amount1In,amount0Out,amount1Out,pre_swap_reserve0,pre_swap_reserve1,post_swap_reserve0,post_swap_reserve1,pair0,pair0_cost,pair1,pair1_cost
5571,19386100,0xcd0217125508618459022fb68e499461bbbd5f913864d4fffaa068d830b30034,303,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0,3.165839712755815064,825.119276550180247185,0,268257545957820340010073,1029335794925859219289,267432426681270159762888,1032501634638615034353,UNI,259.0140467669806083705269276,ETH,0.003860794472276787286121086379
5572,19386118,0xd97c115defbf5727eedcc7c577e370d5c1b9c7dcacedd6cba00e2f529dec031b,206,0x00000047bB99ea4D791bb749D970DE71EE0b1A34,0xf00e80f0DE9aEa0B33aA229a4014572777E422EE,0,0.029910000000000000,7.771303346360107185,0,268249774654473979902888,1029365704925859219289,268242003351127619795703,1029395614925859219289,UNI,260.5820342166965372703568362,ETH,0.003837563103711184340012109530
5573,19386269,0xa6b7ba22822e4d744cc659abe5702e66b39ea8c84276ca3d5eb08ba83e3e0805,313,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xAC93737e7a0969334d8f593f6DC262100aB81d52,100.000000000000000000,0,0,0.382440699439607165,268349774654473979902888,1028983264226419612124,268449774654473979902888,1028600823526980004959,UNI,260.9853779175324499557397889,ETH,0.003831632285223217858714095599
5574,19386269,0x10f9b994ad1efde3ac22f7c4d40e57f3417bc8fcb408dc78bd40558117726f8e,367,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xBebc3520759bf96f1FE400F792271c325eaa9c49,105.000933375747498931,0,0,0.401260125562916712,268454775587849727401819,1028582004100856695412,268559776521225474900750,1028180743975293778700,UNI,261.1989945297776507113229657,ETH,0.003828498657892024558373721211
5575,19386270,0xabd79926296ddb6550180727e6c3f56cc17ce7f5b2a1f6ebdaa931ac5bdc1559,316,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0x619a6B75B0B56E6638A194C84a26EbEAF4A55381,20.161290322580640000,0,0,0.077010288864713600,268474936878172308041819,1028504993811991981812,268495098168494888681819,1028427983523127268212,UNI,261.0733104020569236184692946,ETH,0.003830341747534378679225908282
5576,19386292,0xb40c3600002aff0a2aa908030db29919c761e959fa496a382ccbd36326c1830b,207,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,20.144705519320203302,0,0,0.076935405902028735,268495081583691628245121,1028428058406089953077,268515226289210948448423,1028351123000187924342,UNI,261.1123966158802736807055713,ETH,0.003829768379289511794872669535
5577,19386309,0x6f7e1bed54375659737e61b6be724bc1644e01cff4081704b2baaad2d194e2f5,193,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x88EE95da6046Bc3256D43b7c6883e61415b6e442,100.000000000000000000,0,0,0.381743371254360889,268595081583691628245121,1028046315034835592188,268695081583691628245121,1027664571663581231299,UNI,261.4618514567730981140530831,ETH,0.003824649731608466632067555736
5578,19386378,0x296ac023cb74a6f2437e79436c822daab9c86613c970324b6e631dd5ee703fed,153,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xF38a7dE3b5D85B552E889ca8981C56907b5a0da7,0,0.038391549082231625,10.000000000000000084,0,268585081583691628245037,1028084706583917823813,268575081583691628244953,1028123098133000055438,UNI,261.2285261087950188144651839,ETH,0.003828065850601344754212696624
5579,19386642,0x532e95ca74d8ce3beb24b8e4b69db902abbdd8da4eaace4c0b622fb4c6b0b3e7,201,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,67.000000000000000000,0,0,0.255628325273178856,268652081583691628245037,1027829078258644644957,268719081583691628245037,1027573449933371466101,UNI,261.5083930020920150019931930,ETH,0.003823969045582411572501552571
5580,19386676,0x21dbe0034ca620b80b75f1d5114e623f341237d3b1eaf3dd874edb090da937c5,35,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0,2.925261949167206912,760.145082564278878208,0,267891936501127349366829,1030754340207811851869,267131791418563070488621,1033679602156979058781,UNI,258.4280379153648814422928311,ETH,0.003869549171469930646194957868
5581,19386818,0x403ea62a64074e17e6faa91b66eb1d8a8e94892e75baefef1cf64f09a67dba26,150,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x959873Fb4FC11825Fba83c80C4c632db1E936e15,45.883185200000000000,0,0,0.175982747376777215,267937819686327349366829,1030578357460435074654,267983702871527349366829,1030402374713058297439,UNI,260.0767520029776866373181490,ETH,0.003845018796561065707669415236
5582,19386840,0xc50e5c3923ce18dfd0d20e9e957931dff92594939889350112ad3808ddc6cd62,9,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0,3.556378000290917947,918.680392238428321267,0,267019139294088921045562,1034134735460725992601,266100458901850492724295,1037691113461016910548,UNI,256.4351332009813211728004163,ETH,0.003899621660719355824595820143
5583,19386910,0x4fa89796729ff69b1899accd2f8e986a46fa82c9cfbc2c514dc6aca41373d782,278,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x68b44c26874998AdbD41a964e92315809524c7cB,58.281484322866033217,0,0,0.224991441858834947,267077420778411787078779,1033909744018867157654,267135702262734653111996,1033684752577008322707,UNI,258.4305336774650269180782385,ETH,0.003869511801759667009087760404
5584,19386972,0x4e136c33183b94e78da53574d093dc2c4e11d10159ac1a32f875ec3df69739d9,294,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xD1a331686f9F5d283f2ACF7965aC0CE2be379Ca6,0,0.388430153911366587,100.000000000000000054,0,266977420778411787078725,1034298174172778524241,266877420778411787078671,1034686604326689890828,UNI,257.9306812926984033572814060,ETH,0.003877010656460854189947036692
5585,19387072,0xa358b49f4ff85229ab1ebe2ae5ee4f29d1b3e0c5e0d125e50e3e5856cd25f1b0,44,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,696.445250304212074496,0,0,2.683015233691287552,267673866028715999153221,1031615158939087236689,268370311279020211227717,1028932143705395949137,UNI,260.8241106284847981011349125,ETH,0.003834001379666888988830758677
5586,19387081,0xd7ba9df73855ec2be076cbc5e1342b2444c93430b63c68be33b300655b880216,705,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0xA3Da4F2968cEE5BC0B291233707EA686533Cce93,11.719835977419360000,0,0,0.045030780860105060,267685585864693418513221,1031570128158227131629,267697305700670837873221,1031525097377367026569,UNI,259.5160373521557105756666428,ETH,0.003853326407889887362720307096
5587,19387166,0x2ac2f1788ce556ede496f7c33a3d606077d32f67b9f220ed4ea7bf466b569696,389,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x9Ec9367b8c4Dd45ec8E7b800b1F719251053AD60,280.611402730000000000,0,0,1.077012098031245146,267966197267423418513221,1030493116060195886483,268246808670153418513221,1029416103962164641337,UNI,260.5815157133121881112346936,ETH,0.003837570739668982347635321717
5588,19387172,0xbec806b5c5fc94a2a3f2d7704e30c5369389035430e1514dfa73aafd27b7e220,180,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,250.000000000000000000,0,0,0.957627205273944881,268216197267423418513221,1029535488854921941602,268466197267423418513221,1028577861649647996721,UNI,261.0071704604389040936010373,ETH,0.003831312366767222266750140789
5589,19387192,0xd632793cc67bfe68521c8d62ed6ab10b8e4cc5913eaa6c472442b8d4140a1eb6,82,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xA43fe16908251ee70EF74718545e4FE6C5cCEc9f,66.111100000000000000,0,0,0.252940952632412612,268282308367423418513221,1029282547902289528990,268348419467423418513221,1029029606949657116378,UNI,260.7781327719871345767057338,ETH,0.003834677353389732916448970054
5590,19387195,0xe12a026a5b8ea18cee29640773afe900dc32a31d188f899a71601e13ade20de7,121,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,59.500000000000000000,0,0,0.227540485222334708,268341808367423418513221,1029055007417067194282,268401308367423418513221,1028827466931844859574,UNI,260.8807764122454017492142770,ETH,0.003833168598133094602916045927
5591,19387198,0xd5adea98a2a4aef99ad1da44e2e52de49fbaf2c3d2e4efc3f97ac562500002fd,16,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0,2.941784378203402240,762.636416560350756864,0,267579171950863067756357,1031996791795270596522,266816535534302716999493,1034938576173473998762,UNI,257.8090542540367627005873978,ETH,0.003878839720712958802120383981
5592,19387206,0x80c8f8cfe58acbc288524a45f0d637c70acd3087400e979cfb8c0fd116915715,74,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0,3.003818199725884928,774.251612281825656832,0,266804920338581242099525,1035000609994996481450,266030668726299416442693,1038004428194722366378,UNI,256.2904950116397044636090050,ETH,0.003901822422070642690582866294
5593,19387212,0x2ed5400eeaae8b5f419c5a47d7318f9714822f193e56401f6f2748e524704a35,60,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0,3.911959358916406272,1001.629412660593950720,0,265803290925920648148805,1038912569353912887722,264801661513260054198085,1042824528712829293994,UNI,253.9273427334010748850186669,ETH,0.003938134386141717689314493300
5594,19387232,0x82418173248dc372752a4e9dd3506b98885e36320fb65672d9fd9bfe81b8f437,188,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xF0F93a837CCe0054B7c0128FD5ae507F54ACa0E7,71.194500055358315761,0,0,0.277360294707798615,265874485425976006464566,1038635209059205089107,265945679926031364780327,1038357848764497290492,UNI,256.1214134823269888129230172,ETH,0.003904398255513307457396530957
5595,19387350,0x2310abe5b9fed7e93208c47d28e8048e74c6a97ef176d1b52b6450425778ac2f,177,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,675.219353874954583871,0,0,2.623180502985888762,266549704779850961048437,1036012028556219200345,267224924133725915632308,1033388848053233311583,UNI,258.5908727746985199992912657,ETH,0.003867112513562171131364013698
5596,19387366,0x424a4710fac61d1134ac79546a8dc70bc051ed9045499a91feba5c8570cd5553,263,0x1111111254EEB25477B68fb85Ed929f73A960582,0x1111111254EEB25477B68fb85Ed929f73A960582,0.330275820568063874,0,0,0.001279846820797066,266550035055671529112311,1036010748709398403279,266550365331492097176185,1036009468862577606213,UNI,257.2856458774788539309214868,ETH,0.003886730628090331518204543685
5597,19387408,0x552061e743b001669f266c012c1ab99e8a5471921dd074703a58e2a3a1ba3c23,18,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,715.607584012614107136,0,0,2.765620159149144576,267265642639684143219447,1033245128550249258703,267981250223696757326583,1030479508391100114127,UNI,260.0549045774806950038294264,ETH,0.003845341819738916876606488105
5598,19387420,0x63fa1514da731e3e2b95352645532eddc101f3f239dd0898617e99e413dcb4e9,60,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,777.070917467120992256,0,0,2.986460490620039168,268042713557151264211703,1030258668059629219535,268819784474618385203959,1027272207569009180367,UNI,261.6831084243655529595399283,ETH,0.003821415933268121816981312949
5599,19387424,0x3ca74935c57cafe2c6bff1e358d73371eda073813250b39329a259ae5ef359bc,245,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0x03Eeb4BE3c4e65bd52b641feb4504cc76282565c,0,0.050000000000000000,12.968862274368450271,0,268029744694876895761432,1030308668059629219535,268016775832602527311161,1030358668059629219535,UNI,260.1198826592409292204398508,ETH,0.003844381251355582775401644509
5600,19387437,0x6ff79a979ab98f5a30ce2199d8f483e9ff36067f3259d0eb94f15d1383e25adb,137,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0xcAe798C0C6958df8299dF4f13726da433B8BA7bA,0,1.000000000000000000,259.113921058505715679,0,267770630773818390045753,1031308668059629219535,267511516852759884330074,1032308668059629219535,UNI,259.1390783878486461907606487,ETH,0.003858931683407928814378207490
5601,19387474,0xdcb15b664a35720b150e030d818f051a013c713752b0da1b3a86c446d387134d,372,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0x03Eeb4BE3c4e65bd52b641feb4504cc76282565c,0,0.060000000000000000,15.530859550523443042,0,267755099914267866602711,1031368668059629219535,267739569054717343159669,1031428668059629219535,UNI,259.5812753182449979241241063,ETH,0.003852357989897408199039458500
5602,19387530,0x08d91da92e2519906a36f4731937b0ff3c4e1cf4493b2e30bcfbc7077f3a42af,395,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,444.826829000000000000,0,0,1.705467985202268840,268199926743267866602711,1029663200074426950695,268644753572267866602711,1027957732089224681855,UNI,261.3383266511098508384463963,ETH,0.003826457499802596225644596195
5603,19387541,0x360c7edaec8f13b3aebfd4b61167d63bc35eb6d27a2fd973688338c09d557cbc,206,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x2a6c340bCbb0a79D3deecD3bc5cBc2605ea9259f,158.767307200000000000,0,0,0.607346495312749823,268358694050467866602711,1029055853579114200872,268517461357667866602711,1028448507083801451049,UNI,261.0898450512196219594105784,ETH,0.003830099174496134724103334809
5604,19387547,0x15c3c2a5c99a406cbc5d906785df048fb2723a547c7f976498034389553612c3,128,0x767C8bB1574BEE5D4FE35E27e0003c89D43C5121,0x2D722C96f79d149dD21e9eF36F93fc12906CE9f8,0,2.709518807747002368,702.628030286016400802,0,267656066020181850201909,1031765372386861203240,266953437989895833801107,1034474891194608205608,UNI,258.0569526260989096407882053,ETH,0.003875113574052427064826982973
5605,19387607,0xc6557ebbab15e5664b0fb07e4c968f99702b20bd81229d9e51aa3acbbdc942bc,309,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,726.173082790335969783,0,0,2.783338370347773348,268382239102972186171692,1028982034016513429892,269108412185762522141475,1026198695646165656544,UNI,262.2381156081213472978465401,ETH,0.003813328194801254274149264093
5606,19387652,0xd36ac543ccea31785d78a552efbe4b447c828fdfda790ee80c3977c4fe163e5d,17,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0,2.933845681836179456,760.752590659127869440,0,267621486512313058302252,1031915879698349609348,266860733921653930432812,1034849725380185788804,UNI,257.8738993467036371853142034,ETH,0.003877864345842656711779511063
5607,19387664,0xe293da62dbab662f43302e3e8b2f7939ba9e4b27842f7e35a9055ee82b37cc04,275,0x1111111254EEB25477B68fb85Ed929f73A960582,0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,2.973750000000000000,0,0,0.011431892162245714,267624460262313058302252,1031904447806187363634,267627434012313058302252,1031893015914025117920,UNI,259.3557954990666806073710771,ETH,0.003855707168894163409095777404
5608,19387668,0xbe5024a3cc40e3e67a3d30679a613a24bca8de3e82ed2b61305f422f17730344,301,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,52.591387500000000000,0,0,0.202133542548694066,267677051649813058302252,1031702314263638669568,267729643037313058302252,1031500180721089975502,UNI,259.5536559675166696327487491,ETH,0.003852767922965225861700163643
5609,19387720,0xbe8e94fd34e4cc9240a50cd92314dbfad3a4e2d8d4672792d83c1c6501a0d200,78,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0,2.710493722696710128,699.301128206517262827,0,266977750521606541039425,1034412807986335379696,266278449393400023776598,1037123301709032089824,UNI,256.7471475711816614347305469,ETH,0.003894882609057052074138743618
5610,19387737,0x143366b60a020326249530ab14334eb246895d82303ac5ec72f7b8dbb9164254,110,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0,2.611568615323423718,670.325876227881993799,0,266307424645378659045626,1037024376601658803414,265637098769150777051827,1039635945216982227132,UNI,255.5097291424544838805117897,ETH,0.003913745293990231714835561744
5611,19387786,0x73cbcfaed9e1cbdc5ff617b6b715e37da4ee753ff2eec513043b777dde7993bc,107,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0,2.472683315624605095,631.577668047729430548,0,265675846977330929615078,1039497059917283408509,265044269309283200184530,1041969743232908013604,UNI,254.3684891337950689964776951,ETH,0.003931304555078010609274683089
5612,19387873,0x13a3d3ca8ca7a2b4719af321c6772448760afaf409e13e25a4d35ce8bf16cad9,99,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x9Ec9367b8c4Dd45ec8E7b800b1F719251053AD60,32.352908000000000000,0,0,0.126190583316225050,265708199885330929615078,1039370869333967183459,265740552793330929615078,1039244678750650958409,UNI,255.7054736260919016871066830,ETH,0.003910749292219926550467379718
5613,19387909,0xf2d7af5c5415cc625124d25a019f848873032c12b4110642abbbfe2851bf6e72,54,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0,2.559459759049002247,650.748149544134882963,0,265057451735786794732115,1041930329093016185706,264406703586242659849152,1044489788852065187953,UNI,253.1443642707468572469713618,ETH,0.003950315081596936546935392936
5614,19388035,0x75aca39c69e69a4d1ad8c1f061481a9ef639ced9ec0a870b7f29eb9de897adfb,217,0x1111111254EEB25477B68fb85Ed929f73A960582,0xc2eaB7d33d3cB97692eCB231A5D0e4A649Cb539d,38.054728003569978908,0,0,0.149121506049453404,265095506463790364711023,1041781207586966732302,265133561191793934689931,1041632086080917278898,UNI,254.5366686901362599536545190,ETH,0.003928707031274004195666352977
5615,19388098,0xa1ebaebd551686ea542237c910bc1cb5f9b78ae6d6390655314a64202d424ea7,21,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,828.174468324577902592,0,0,3.234732564584641024,265923680932114942613615,1038546475022382091278,266751855400439520516207,1035311742457797450254,UNI,257.6536558613534335962914405,ETH,0.003881179161448080380945190938
5616,19388194,0x966599810ab9b567bdcc514f01d54dbac59ec5141fd751b0f13a92a3e2a21a2d,22,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,662.668937616865099776,0,0,2.573835943645319168,266586349869731807713391,1035972639078736772110,267249018807348672813167,1033398803135091452942,UNI,258.6116976297798584082188658,ETH,0.003866801112111980546345410073
5617,19388206,0xbb4a0e6724cc5f45ba3fe0b86a69ad3bbde443ef73205978ba8c14491e4e0513,441,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xd7cEF1E0C02B50e9C5852F47736880B66E50aCDE,12.058601880000000000,0,0,0.046717856381224700,266598408471611807713391,1035925921222355547410,266610467073491807713391,1035879203365974322710,UNI,257.3760204927087361669687269,ETH,0.003885365847547282391376924717
5618,19388242,0xb548d0c4f40e9d164e165db57e34f76e74f1f4ed02747af075e587b154e589d0,124,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x88EE95da6046Bc3256D43b7c6883e61415b6e442,70.708872040000004096,0,0,0.273857973380787750,266669117343651807717487,1035652063248974759660,266739826215691807721583,1035378205275593971910,UNI,257.6254984473927315663096259,ETH,0.003881603358466477842960719517
5619,19388307,0x1704911e11f8d6376fcc9002b695de196b0cc8409b8a4591cfb94ba09da32373,274,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,124.251580974278637900,0,0,0.480879797525387328,266793368924626086355387,1035171183451449372332,266917620505600364993287,1034690303653923985004,UNI,257.9686110549240383151673787,ETH,0.003876440610005417393240884059
5620,19388337,0xe13f30c6f04fa8c47b974d24f1d9af565ecec9cc070489b5b812c8c1291c0c2f,290,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,1123.043033253760245591,0,0,4.326232676859771226,267916411957879846600978,1030844950774589601106,269039454991133606846569,1026518718097729829880,UNI,262.0891857575651877290896465,ETH,0.003815495084657971483682796905
